kegg_id,ncbi_gene_id
C01236,2539
C01236,25796
C01236,9563
C01239,175
C01239,55768
C01240,1267
C01241,10400
C01242,2731
C01242,275
C01243,3705
C01243,27124
C01243,3632
C01243,51763
C01243,3628
C01243,3631
C01243,8821
C01244,4190
C01244,4191
C01245,3706
C01245,3707
C01245,80271
C01245,253430
C01245,27124
C01245,3632
C01245,51763
C01245,9562
C01245,113026
C01245,23007
C01245,23236
C01245,51196
C01245,5330
C01245,5331
C01245,5332
C01245,5333
C01245,5335
C01245,5336
C01245,84812
C01245,89869
C01245,9651
C01246,29880
C01252,51166
C01252,56267
C01252,883
C01256,5163
C01256,5164
C01256,5165
C01256,5166
C01256,54704
C01256,57546
C01259,55217
C01260,318
C01261,318
C01262,138199
C01262,84735
C01262,57571
C01272,3706
C01272,3707
C01272,80271
C01272,253430
C01272,3705
C01272,27124
C01272,3632
C01272,51763
C01272,9562
C01277,5286
C01277,5287
C01277,5288
C01277,5297
C01277,5298
C01277,55300
C01277,55361
C01277,138429
C01277,23396
C01277,8394
C01277,8395
C01277,3633
C01277,4952
C01277,56623
C01277,8867
C01277,8871
C01277,4534
C01277,55613
C01277,64419
C01277,8776
C01277,8897
C01277,8898
C01277,9107
C01277,9108
C01277,9110
C01277,113026
C01277,23007
C01277,23236
C01277,51196
C01277,5330
C01277,5331
C01277,5332
C01277,5333
C01277,5335
C01277,5336
C01277,84812
C01277,89869
C01277,9651
C01284,3705
C01284,253430
C01284,64768
C01288,5277
C01288,9487
C01290,84002
C01290,53947
C01290,9331
C01290,9334
C01290,2583
C01290,6480
C01290,84620
C01290,8869
C01290,9514
C01290,410
C01290,10825
C01290,129807
C01290,4758
C01290,4759
C01290,2717
C01290,2720
C01290,284004
C01290,3073
C01290,3074
C01293,5163
C01293,5164
C01293,5165
C01293,5166
C01293,54704
C01293,57546
C01301,1593
C01306,192134
C01308,10295
C01311,10690
C01312,5740
C01322,10314
C01322,119391
C01322,221357
C01322,25774
C01322,27306
C01322,2938
C01322,2939
C01322,2940
C01322,2941
C01322,2944
C01322,2946
C01322,2947
C01322,2948
C01322,2949
C01322,2950
C01322,2952
C01322,2953
C01322,373156
C01322,4257
C01322,4258
C01322,4259
C01322,653689
C01322,9446
C01326,10314
C01326,119391
C01326,221357
C01326,25774
C01326,27306
C01326,2938
C01326,2939
C01326,2940
C01326,2941
C01326,2944
C01326,2946
C01326,2947
C01326,2948
C01326,2949
C01326,2950
C01326,2952
C01326,2953
C01326,373156
C01326,4257
C01326,4258
C01326,4259
C01326,653689
C01326,9446
C01327,10314
C01327,119391
C01327,221357
C01327,25774
C01327,27306
C01327,2938
C01327,2939
C01327,2940
C01327,2941
C01327,2944
C01327,2946
C01327,2947
C01327,2948
C01327,2949
C01327,2950
C01327,2952
C01327,2953
C01327,373156
C01327,4257
C01327,4258
C01327,4259
C01327,653689
C01327,9446
C01335,10549
C01335,10935
C01335,25824
C01335,5052
C01335,7001
C01335,9588
C01335,100861540
C01335,107987478
C01335,107987479
C01335,11283
C01335,1543
C01335,1544
C01335,1545
C01335,1551
C01335,1553
C01335,1558
C01335,1562
C01335,1564
C01335,1565
C01335,1572
C01335,1573
C01335,1577
C01335,1579
C01335,1580
C01335,199974
C01335,260293
C01335,284541
C01335,29785
C01335,57834
C01335,64816
C01335,66002
C01335,10720
C01335,10941
C01335,54490
C01335,54575
C01335,54576
C01335,54577
C01335,54578
C01335,54579
C01335,54600
C01335,54657
C01335,54658
C01335,54659
C01335,574537
C01335,7363
C01335,7364
C01335,7365
C01335,7366
C01335,7367
C01335,79799
C01335,57733
C01335,4126
C01336,56267
C01336,883
C01344,10201
C01344,221264
C01344,29922
C01344,4830
C01344,4831
C01344,4832
C01344,4833
C01344,654364
C01344,131870
C01345,10201
C01345,221264
C01345,29922
C01345,4830
C01345,4831
C01345,4832
C01345,4833
C01345,654364
C01345,3704
C01346,50484
C01346,6240
C01346,6241
C01346,10201
C01346,221264
C01346,29922
C01346,4830
C01346,4831
C01346,4832
C01346,4833
C01346,654364
C01346,1841
C01352,2820
C01352,79944
C01352,51
C01352,8310
C01352,35
C01352,3712
C01352,36
C01352,2639
C01352,34
C01352,33
C01352,37
C01352,645
C01353,11238
C01353,23632
C01353,377677
C01353,759
C01353,760
C01353,761
C01353,762
C01353,763
C01353,765
C01353,766
C01353,767
C01353,768
C01353,771
C01356,2879
C01356,8611
C01356,8612
C01356,8613
C01370,231
C01370,441282
C01370,57016
C01371,100861540
C01371,107987478
C01371,107987479
C01371,11283
C01371,1543
C01371,1544
C01371,1545
C01371,1551
C01371,1553
C01371,1558
C01371,1562
C01371,1564
C01371,1565
C01371,1572
C01371,1573
C01371,1577
C01371,1579
C01371,1580
C01371,199974
C01371,260293
C01371,284541
C01371,29785
C01371,57834
C01371,64816
C01371,66002
C01380,2053
C01380,79852
C01382,7173
C01392,150465
C01416,1066
C01416,124641
C01416,221223
C01416,23491
C01416,8824
C01419,102724197
C01419,124975
C01419,2678
C01419,2686
C01419,2687
C01419,51056
C01419,290
C01419,4817
C01419,494143
C01419,79094
C01432,11315
C01449,81890
C01450,124
C01450,125
C01450,126
C01450,127
C01450,128
C01450,130
C01450,131
C01450,873
C01450,874
C01490,56548
C01490,9469
C01490,113189
C01490,29940
C01490,92126
C01502,120356740
C01502,1312
C01502,220074
C01507,6652
C01516,100861540
C01516,107987478
C01516,107987479
C01516,11283
C01516,1543
C01516,1544
C01516,1545
C01516,1551
C01516,1553
C01516,1558
C01516,1562
C01516,1564
C01516,1565
C01516,1572
C01516,1573
C01516,1577
C01516,1579
C01516,1580
C01516,199974
C01516,260293
C01516,284541
C01516,29785
C01516,57834
C01516,64816
C01516,66002
C01516,10720
C01516,10941
C01516,54490
C01516,54575
C01516,54576
C01516,54577
C01516,54578
C01516,54579
C01516,54600
C01516,54657
C01516,54658
C01516,54659
C01516,574537
C01516,7363
C01516,7364
C01516,7365
C01516,7366
C01516,7367
C01516,79799
C01525,169714
C01525,2671
C01525,5768
C01528,10587
C01528,114112
C01528,7296
C01528,22928
C01528,22929
C01528,51540
C01530,10965
C01530,11332
C01530,117145
C01530,122970
C01530,153364
C01530,284486
C01530,570
C01530,641371
C01545,124
C01545,125
C01545,126
C01545,127
C01545,128
C01545,130
C01545,131
C01561,120227
C01561,1591
C01561,1594
C01563,790
C01571,55301
C01573,92715
C01573,89978
C01586,10249
C01594,57733
C01595,246
C01595,247
C01595,100861540
C01595,107987478
C01595,107987479
C01595,11283
C01595,1543
C01595,1544
C01595,1545
C01595,1551
C01595,1553
C01595,1558
C01595,1562
C01595,1564
C01595,1565
C01595,1572
C01595,1573
C01595,1577
C01595,1579
C01595,1580
C01595,199974
C01595,260293
C01595,284541
C01595,29785
C01595,57834
C01595,64816
C01595,66002
C01595,100137049
C01595,100652777
C01595,11145
C01595,123745
C01595,151056
C01595,255189
C01595,26279
C01595,283748
C01595,30814
C01595,391013
C01595,50487
C01595,5319
C01595,5320
C01595,5321
C01595,5322
C01595,54979
C01595,64600
C01595,81579
C01595,8398
C01595,8399
C01595,84647
C01595,8605
C01595,8681
C01595,10965
C01595,11332
C01595,117145
C01595,122970
C01595,153364
C01595,284486
C01595,570
C01595,641371
C01598,169355
C01598,3620
C01598,100861540
C01598,107987478
C01598,107987479
C01598,11283
C01598,1543
C01598,1544
C01598,1545
C01598,1551
C01598,1553
C01598,1558
C01598,1562
C01598,1564
C01598,1565
C01598,1572
C01598,1573
C01598,1577
C01598,1579
C01598,1580
C01598,199974
C01598,260293
C01598,284541
C01598,29785
C01598,57834
C01598,64816
C01598,66002
C01598,438
C01609,10000
C01609,100130827
C01609,100526835
C01609,100533105
C01609,10110
C01609,10114
C01609,10188
C01609,102724428
C01609,102800317
C01609,10290
C01609,10298
C01609,10494
C01609,10595
C01609,106821730
C01609,11011
C01609,11035
C01609,11040
C01609,1111
C01609,11183
C01609,11184
C01609,11200
C01609,11213
C01609,112858
C01609,11329
C01609,120892
C01609,122011
C01609,124923
C01609,127933
C01609,138474
C01609,140469
C01609,140803
C01609,140901
C01609,1452
C01609,1453
C01609,1454
C01609,1455
C01609,1456
C01609,1457
C01609,1459
C01609,147746
C01609,149420
C01609,150094
C01609,152110
C01609,1612
C01609,1613
C01609,166614
C01609,167359
C01609,1760
C01609,197259
C01609,2011
C01609,202374
C01609,203447
C01609,204851
C01609,207
C01609,208
C01609,2081
C01609,22848
C01609,23012
C01609,23043
C01609,23049
C01609,23178
C01609,23235
C01609,23387
C01609,23604
C01609,23617
C01609,23678
C01609,2475
C01609,255239
C01609,2580
C01609,25989
C01609,26524
C01609,26576
C01609,27102
C01609,27148
C01609,27330
C01609,27347
C01609,282974
C01609,283106
C01609,283455
C01609,283629
C01609,284086
C01609,2872
C01609,28996
C01609,30811
C01609,30849
C01609,341676
C01609,3611
C01609,3654
C01609,3656
C01609,369
C01609,388228
C01609,3984
C01609,3985
C01609,4139
C01609,4140
C01609,415116
C01609,4261
C01609,4342
C01609,440275
C01609,472
C01609,4750
C01609,4751
C01609,4752
C01609,494551
C01609,50488
C01609,5058
C01609,5062
C01609,5063
C01609,51086
C01609,51135
C01609,51231
C01609,51347
C01609,5170
C01609,51765
C01609,5292
C01609,53904
C01609,53944
C01609,54101
C01609,545
C01609,54822
C01609,54861
C01609,54986
C01609,55351
C01609,55561
C01609,55589
C01609,55781
C01609,5591
C01609,5610
C01609,56164
C01609,5681
C01609,56924
C01609,56975
C01609,57144
C01609,57551
C01609,57787
C01609,5871
C01609,5894
C01609,613
C01609,6195
C01609,6196
C01609,6197
C01609,6198
C01609,6199
C01609,6446
C01609,646643
C01609,65018
C01609,65125
C01609,65266
C01609,65267
C01609,65268
C01609,65975
C01609,673
C01609,6732
C01609,6733
C01609,6787
C01609,6790
C01609,6793
C01609,6794
C01609,6795
C01609,6872
C01609,699
C01609,701
C01609,7204
C01609,7273
C01609,7443
C01609,7444
C01609,7465
C01609,7867
C01609,79705
C01609,79858
C01609,81629
C01609,81788
C01609,8317
C01609,83732
C01609,83903
C01609,83931
C01609,83942
C01609,83983
C01609,84033
C01609,8408
C01609,8428
C01609,84446
C01609,8476
C01609,8491
C01609,85443
C01609,85481
C01609,8550
C01609,8569
C01609,8573
C01609,8576
C01609,8737
C01609,8767
C01609,8780
C01609,8859
C01609,8899
C01609,8986
C01609,8997
C01609,9024
C01609,9088
C01609,9113
C01609,9201
C01609,9212
C01609,9252
C01609,9261
C01609,9262
C01609,9263
C01609,9344
C01609,9448
C01609,9451
C01609,9578
C01609,9706
C01609,9730
C01609,9748
C01609,9833
C01609,9874
C01609,9891
C01609,9943
C01612,124
C01612,125
C01612,126
C01612,127
C01612,128
C01612,130
C01612,131
C01612,873
C01612,874
C01613,2717
C01628,154807
C01628,79001
C01628,1728
C01629,137695
C01629,346606
C01629,84649
C01629,8694
C01629,158833
C01629,158835
C01635,16
C01635,57505
C01636,11101
C01636,57038
C01636,5917
C01637,4677
C01637,79731
C01638,1615
C01638,55157
C01639,79587
C01639,833
C01640,5859
C01641,124454
C01641,2058
C01642,2617
C01643,23438
C01643,3035
C01644,3376
C01644,55699
C01645,23395
C01645,51520
C01646,3735
C01647,4141
C01647,92935
C01648,10056
C01648,10667
C01648,2193
C01649,2058
C01649,25973
C01650,54938
C01650,6301
C01651,123283
C01651,6897
C01651,80222
C01652,10352
C01652,7453
C01653,57176
C01653,7407
C01656,5019
C01656,64064
C01664,116179
C01664,2162
C01664,343641
C01664,7047
C01664,7051
C01664,7052
C01664,7053
C01664,9333
C01672,314
C01672,8639
C01672,6723
C01673,1591
C01673,1594
C01674,1118
C01674,27159
C01674,284004
C01674,3073
C01674,3074
C01678,84890
C01678,8875
C01678,8876
C01693,1638
C01697,231
C01697,441282
C01697,57016
C01702,2992
C01702,8908
C01717,51166
C01717,56267
C01717,883
C01720,55556
C01724,1595
C01724,1718
C01724,4047
C01736,144811
C01736,4860
C01747,7368
C01747,2581
C01755,4357
C01755,7263
C01756,7172
C01762,144811
C01762,4860
C01762,100526794
C01762,22978
C01762,284958
C01762,30833
C01762,4907
C01762,55
C01762,56953
C01762,84618
C01762,93034
C01764,79979
C01777,590
C01779,1576
C01779,1573
C01780,1584
C01780,1585
C01780,6718
C01792,1109
C01794,6342
C01794,570
C01794,10005
C01794,10998
C01801,64080
C01802,1718
C01825,51171
C01829,7173
C01829,1735
C01829,1733
C01829,1734
C01832,51102
C01832,55825
C01832,51
C01832,8310
C01832,34
C01832,33
C01832,10449
C01832,30
C01832,3032
C01867,146057
C01867,2931
C01867,2932
C01867,84630
C01876,50814
C01876,1646
C01876,340811
C01876,8644
C01876,51478
C01876,79154
C01876,1109
C01876,1645
C01877,56898
C01879,26873
C01879,494143
C01879,79094
C01879,87769
C01879,79017
C01880,9104
C01885,116255
C01885,137695
C01885,346606
C01885,80168
C01885,55750
C01885,11343
C01885,26090
C01885,57406
C01885,7920
C01885,1056
C01885,119548
C01885,13
C01885,3990
C01885,5406
C01885,5407
C01885,5408
C01885,57104
C01885,80339
C01885,8513
C01885,9388
C01885,3991
C01885,51205
C01885,52
C01885,53
C01885,54
C01885,55
C01885,93650
C01888,314
C01888,8639
C01888,4128
C01888,4129
C01898,57733
C01921,570
C01931,3735
C01935,276
C01935,277
C01935,278
C01935,279
C01935,280
C01943,1595
C01944,51102
C01944,55825
C01944,51
C01944,8310
C01944,34
C01944,33
C01944,54677
C01944,10449
C01944,30
C01944,3032
C01953,3283
C01953,3284
C01953,1589
C01953,1586
C01953,9420
C01953,1583
C01953,6822
C01953,6820
C01953,412
C01958,3931
C01958,1056
C01958,3988
C01959,2628
C01962,1491
C01962,56267
C01962,883
C01967,51805
C01972,63935
C01977,57570
C01977,4234
C01977,6894
C01977,81890
C01978,81890
C01985,3290
C01985,374875
C01996,1103
C01996,43
C01996,590
C01997,22933
C01997,23408
C01997,23409
C01997,23410
C01997,23411
C01997,51547
C01997,51548
C01997,10524
C01997,10724
C01997,11143
C01997,124359
C01997,138474
C01997,1387
C01997,2033
C01997,203611
C01997,23522
C01997,253175
C01997,2648
C01997,6872
C01997,7994
C01997,8202
C01997,84148
C01997,8520
C01997,8648
C01997,8850
C01997,8888
C01997,9085
C01997,9329
C01997,9425
C01997,9426
C01997,9575
C02000,6820
C02028,56954
C02031,8731
C02031,8732
C02038,4836
C02038,9397
C02041,10965
C02041,11332
C02041,117145
C02041,122970
C02041,153364
C02041,284486
C02041,570
C02041,641371
C02047,23395
C02047,51520
C02050,9415
C02050,10965
C02050,11332
C02050,117145
C02050,122970
C02050,153364
C02050,284486
C02050,570
C02050,641371
C02051,2731
C02051,1738
C02055,10249
C02055,219970
C02059,4051
C02059,57834
C02059,8529
C02059,154807
C02059,79001
C02059,1728
C02060,5264
C02067,8226
C02075,9227
C02075,158835
C02075,8694
C02075,6121
C02076,23729
C02076,3795
C02090,50484
C02090,6240
C02090,6241
C02094,53630
C02094,83875
C02097,2582
C02100,8732
C02110,5959
C02112,116255
C02112,137695
C02112,346606
C02112,80168
C02112,55750
C02112,11343
C02112,26090
C02112,57406
C02112,7920
C02112,1056
C02112,119548
C02112,13
C02112,3990
C02112,5406
C02112,5407
C02112,5408
C02112,57104
C02112,80339
C02112,8513
C02112,9388
C02119,81889
C02128,10978
C02128,11284
C02128,3978
C02128,3980
C02128,3981
C02133,97
C02133,98
C02135,59272
C02140,3290
C02140,374875
C02140,1589
C02140,1584
C02140,1585
C02140,6718
C02141,51478
C02141,79154
C02143,51171
C02163,11101
C02163,57038
C02163,5917
C02165,4051
C02165,8529
C02165,145482
C02165,22949
C02165,284273
C02165,4048
C02166,102724197
C02166,124975
C02166,2678
C02166,2686
C02166,2687
C02166,4056
C02167,2954
C02170,217
C02170,219
C02170,223
C02170,224
C02170,501
C02170,316
C02179,5066
C02188,22992
C02188,84678
C02188,5351
C02188,5352
C02188,8985
C02188,100137047
C02188,23133
C02188,51780
C02188,55806
C02188,55818
C02188,80853
C02188,10765
C02188,5927
C02188,79697
C02188,8242
C02188,8284
C02188,221656
C02188,23028
C02188,4015
C02188,11105
C02188,150572
C02188,23067
C02188,4297
C02188,55870
C02188,55904
C02188,56950
C02188,56979
C02188,58508
C02188,64754
C02188,8085
C02188,9739
C02188,9757
C02188,107303344
C02188,10919
C02188,6839
C02188,7799
C02188,79723
C02188,79813
C02188,83852
C02188,2145
C02188,2146
C02188,6419
C02188,64324
C02188,7468
C02188,29072
C02188,84444
C02188,387893
C02188,93166
C02188,54093
C02188,80854
C02188,2122
C02188,63976
C02188,54904
C02188,79823
C02188,22933
C02188,23408
C02188,23409
C02188,23410
C02188,23411
C02188,51547
C02188,51548
C02188,25864
C02188,84836
C02188,11315
C02189,10585
C02189,29954
C02189,54916
C02189,170384
C02189,23275
C02189,23509
C02189,84750
C02189,285203
C02189,8473
C02189,56983
C02189,100528030
C02189,11226
C02189,11227
C02189,114805
C02189,117248
C02189,168391
C02189,2589
C02189,2590
C02189,2591
C02189,26290
C02189,374378
C02189,442117
C02189,50614
C02189,51809
C02189,55568
C02189,57452
C02189,63917
C02189,64409
C02189,79623
C02189,79695
C02189,8693
C02189,64131
C02189,64132
C02189,11113
C02189,91754
C02189,6093
C02189,9475
C02189,10724
C02191,5498
C02191,2235
C02198,6916
C02211,51095
C02218,7173
C02218,10993
C02218,113675
C02220,64577
C02232,1962
C02232,3028
C02232,3033
C02232,10449
C02232,30
C02232,3032
C02237,80017
C02248,3052
C02249,3992
C02249,10965
C02249,11332
C02249,117145
C02249,122970
C02249,153364
C02249,284486
C02249,570
C02249,641371
C02266,27294
C02269,51020
C02282,5859
C02282,283459
C02282,5188
C02282,55278
C02288,51060
C02291,102724560
C02291,875
C02291,1491
C02291,56267
C02291,883
C02297,112483
C02297,6303
C02303,5066
C02305,1152
C02305,1158
C02305,1159
C02305,1160
C02305,548596
C02307,5260
C02307,5261
C02308,5260
C02308,5261
C02315,158046
C02315,64359
C02315,51060
C02318,169714
C02318,2671
C02318,5768
C02320,102724197
C02320,124975
C02320,2678
C02320,2686
C02320,2687
C02320,10314
C02320,119391
C02320,221357
C02320,25774
C02320,27306
C02320,2938
C02320,2939
C02320,2940
C02320,2941
C02320,2944
C02320,2946
C02320,2947
C02320,2948
C02320,2949
C02320,2950
C02320,2952
C02320,2953
C02320,373156
C02320,4257
C02320,4258
C02320,4259
C02320,653689
C02320,9446
C02325,137902
C02325,4025
C02325,7837
C02325,8288
C02325,9588
C02336,3098
C02336,3099
C02336,3101
C02336,80201
C02336,2548
C02336,2595
C02336,8972
C02336,93432
C02336,6476
C02339,8731
C02339,23070
C02339,131870
C02339,167227
C02350,646625
C02351,7299
C02356,586
C02356,587
C02356,189
C02356,64902
C02356,2729
C02362,56954
C02373,1583
C02374,10978
C02374,11284
C02380,7498
C02380,7172
C02380,3251
C02385,135293
C02391,1066
C02391,124641
C02391,221223
C02391,23491
C02391,8824
C02411,2639
C02412,2617
C02415,22933
C02415,23408
C02415,23409
C02415,23410
C02415,23411
C02415,51547
C02415,51548
C02415,10524
C02415,10724
C02415,11143
C02415,124359
C02415,138474
C02415,1387
C02415,2033
C02415,203611
C02415,23522
C02415,253175
C02415,2648
C02415,6872
C02415,7994
C02415,8202
C02415,84148
C02415,8520
C02415,8648
C02415,8850
C02415,8888
C02415,9085
C02415,9329
C02415,9425
C02415,9426
C02415,9575
C02430,123263
C02430,4141
C02430,92935
C02434,158833
C02434,158835
C02434,84649
C02434,8694
C02436,11185
C02452,1557
C02452,1559
C02456,131890
C02456,6011
C02465,7173
C02465,1733
C02465,1734
C02470,51166
C02470,56267
C02470,883
C02475,2517
C02475,2519
C02478,4126
C02492,4126
C02506,1589
C02512,102724197
C02512,124975
C02512,2678
C02512,2686
C02512,2687
C02514,81889
C02514,2954
C02515,7173
C02515,389434
C02520,100526794
C02520,22978
C02520,284958
C02520,30833
C02520,4907
C02520,55
C02520,56953
C02520,84618
C02520,93034
C02528,1582
C02528,10005
C02528,570
C02528,10998
C02530,6646
C02530,8435
C02530,1056
C02530,3988
C02532,5723
C02534,5444
C02534,5445
C02534,5446
C02535,11185
C02538,6783
C02553,54938
C02553,6301
C02554,57176
C02554,7407
C02557,23417
C02567,196743
C02571,1384
C02576,217
C02576,219
C02576,223
C02576,224
C02576,501
C02582,158046
C02582,64359
C02582,51060
C02583,29104
C02583,51409
C02583,116179
C02583,2162
C02583,343641
C02583,7047
C02583,7051
C02583,7052
C02583,7053
C02583,9333
C02588,158835
C02588,8694
C02592,6822
C02593,51102
C02593,55825
C02593,51
C02593,8310
C02593,34
C02593,33
C02593,37
C02593,10449
C02593,30
C02593,3032
C02593,4836
C02593,9397
C02630,26227
C02630,79944
C02642,51733
C02642,1807
C02646,137902
C02646,4025
C02646,7837
C02646,8288
C02646,9588
C02659,57733
C02670,217
C02670,219
C02670,223
C02670,224
C02670,501
C02679,55301
C02686,7368
C02686,9514
C02686,410
C02686,10825
C02686,129807
C02686,4758
C02686,4759
C02686,2717
C02686,2581
C02686,3938
C02687,2992
C02687,8908
C02700,6999
C02700,169355
C02700,3620
C02700,125061
C02700,8942
C02702,2058
C02702,25973
C02714,4128
C02714,4129
C02714,112483
C02714,6303
C02715,443
C02716,100287520
C02716,92292
C02723,314
C02723,8639
C02723,26
C02729,10000
C02729,100130827
C02729,100526835
C02729,100533105
C02729,10110
C02729,10114
C02729,10188
C02729,102724428
C02729,102800317
C02729,10290
C02729,10298
C02729,10494
C02729,10595
C02729,106821730
C02729,11011
C02729,11035
C02729,11040
C02729,1111
C02729,11183
C02729,11184
C02729,11200
C02729,11213
C02729,112858
C02729,11329
C02729,120892
C02729,122011
C02729,124923
C02729,127933
C02729,138474
C02729,140469
C02729,140803
C02729,140901
C02729,1452
C02729,1453
C02729,1454
C02729,1455
C02729,1456
C02729,1457
C02729,1459
C02729,147746
C02729,149420
C02729,150094
C02729,152110
C02729,1612
C02729,1613
C02729,166614
C02729,167359
C02729,1760
C02729,197259
C02729,2011
C02729,202374
C02729,203447
C02729,204851
C02729,207
C02729,208
C02729,2081
C02729,22848
C02729,23012
C02729,23043
C02729,23049
C02729,23178
C02729,23235
C02729,23387
C02729,23604
C02729,23617
C02729,23678
C02729,2475
C02729,255239
C02729,2580
C02729,25989
C02729,26524
C02729,26576
C02729,27102
C02729,27148
C02729,27330
C02729,27347
C02729,282974
C02729,283106
C02729,283455
C02729,283629
C02729,284086
C02729,2872
C02729,28996
C02729,30811
C02729,30849
C02729,341676
C02729,3611
C02729,3654
C02729,3656
C02729,369
C02729,388228
C02729,3984
C02729,3985
C02729,4139
C02729,4140
C02729,415116
C02729,4261
C02729,4342
C02729,440275
C02729,472
C02729,4750
C02729,4751
C02729,4752
C02729,494551
C02729,50488
C02729,5058
C02729,5062
C02729,5063
C02729,51086
C02729,51135
C02729,51231
C02729,51347
C02729,5170
C02729,51765
C02729,5292
C02729,53904
C02729,53944
C02729,54101
C02729,545
C02729,54822
C02729,54861
C02729,54986
C02729,55351
C02729,55561
C02729,55589
C02729,55781
C02729,5591
C02729,5610
C02729,56164
C02729,5681
C02729,56924
C02729,56975
C02729,57144
C02729,57551
C02729,57787
C02729,5871
C02729,5894
C02729,613
C02729,6195
C02729,6196
C02729,6197
C02729,6198
C02729,6199
C02729,6446
C02729,646643
C02729,65018
C02729,65125
C02729,65266
C02729,65267
C02729,65268
C02729,65975
C02729,673
C02729,6732
C02729,6733
C02729,6787
C02729,6790
C02729,6793
C02729,6794
C02729,6795
C02729,6872
C02729,699
C02729,701
C02729,7204
C02729,7273
C02729,7443
C02729,7444
C02729,7465
C02729,7867
C02729,79705
C02729,79858
C02729,81629
C02729,81788
C02729,8317
C02729,83732
C02729,83903
C02729,83931
C02729,83942
C02729,83983
C02729,84033
C02729,8408
C02729,8428
C02729,84446
C02729,8476
C02729,8491
C02729,85443
C02729,85481
C02729,8550
C02729,8569
C02729,8573
C02729,8576
C02729,8737
C02729,8767
C02729,8780
C02729,8859
C02729,8899
C02729,8986
C02729,8997
C02729,9024
C02729,9088
C02729,9113
C02729,9201
C02729,9212
C02729,9252
C02729,9261
C02729,9262
C02729,9263
C02729,9344
C02729,9448
C02729,9451
C02729,9578
C02729,9706
C02729,9730
C02729,9748
C02729,9833
C02729,9874
C02729,9891
C02729,9943
C02732,147991
C02732,23333
C02732,283417
C02732,286148
C02735,5409
C02737,81490
C02737,51365
C02737,11145
C02737,54979
C02737,23761
C02743,4255
C02743,131540
C02743,158866
C02743,23390
C02743,253832
C02743,254359
C02743,254887
C02743,25921
C02743,283576
C02743,29800
C02743,29801
C02743,340481
C02743,51114
C02743,51201
C02743,51304
C02743,54503
C02743,55146
C02743,55625
C02743,64429
C02743,653082
C02743,79683
C02743,79844
C02743,84243
C02743,84287
C02743,84885
C02743,4357
C02743,7263
C02743,9054
C02743,127018
C02743,51104
C02743,5538
C02743,58489
C02743,81926
C02743,9374
C02743,11315
C02749,91703
C02749,56267
C02749,883
C02763,4282
C02764,80324
C02773,392636
C02797,6718
C02805,25797
C02805,54814
C02809,1576
C02809,1573
C02816,79823
C02817,1109
C02823,25974
C02835,217
C02835,219
C02835,223
C02835,224
C02835,501
C02838,54677
C02839,51067
C02839,8565
C02843,55711
C02843,84188
C02843,9524
C02843,137695
C02843,346606
C02843,84649
C02843,8694
C02843,6646
C02843,8435
C02843,158833
C02843,158835
C02843,10965
C02843,11332
C02843,117145
C02843,122970
C02843,153364
C02843,284486
C02843,570
C02843,641371
C02843,11001
C02843,2180
C02843,2181
C02843,2182
C02843,23205
C02843,23305
C02843,51703
C02843,81616
C02846,2326
C02846,2327
C02846,2328
C02846,2329
C02846,2330
C02850,100526760
C02850,95
C02863,10585
C02863,29954
C02863,54916
C02871,444
C02871,55768
C02872,89978
C02882,56267
C02882,883
C02900,2523
C02900,2524
C02905,79712
C02909,124
C02909,125
C02909,126
C02909,127
C02909,128
C02909,130
C02909,131
C02918,316
C02918,4837
C02929,3029
C02934,2531
C02934,10558
C02934,55304
C02934,9517
C02939,3712
C02939,34
C02939,1629
C02940,6715
C02940,6716
C02940,79644
C02944,10455
C02944,1632
C02944,1962
C02945,51478
C02945,79154
C02946,217
C02946,219
C02946,223
C02946,224
C02946,501
C02953,6697
C02953,873
C02953,874
C02953,1719
C02953,200895
C02960,64781
C02960,8611
C02960,8612
C02960,8613
C02962,22934
C02965,3098
C02965,3099
C02965,3101
C02965,80201
C02967,200424
C02967,54790
C02967,80312
C02967,1786
C02967,1788
C02967,1789
C02972,1738
C02972,275
C02972,11019
C02984,1615
C02984,55157
C02985,197258
C02985,8790
C02986,25797
C02986,54814
C02986,55093
C02987,124454
C02987,2058
C02988,23438
C02988,3035
C02990,126129
C02990,1374
C02990,1375
C02990,1376
C02992,123283
C02992,6897
C02992,80222
C02997,375607
C03000,5973
C03012,1645
C03012,27294
C03021,201595
C03021,3703
C03022,11240
C03022,23569
C03022,29943
C03022,353238
C03022,51702
C03023,4482
C03023,22921
C03023,253827
C03023,51734
C03024,100861540
C03024,107987478
C03024,107987479
C03024,11283
C03024,1543
C03024,1544
C03024,1545
C03024,1551
C03024,1553
C03024,1558
C03024,1562
C03024,1564
C03024,1565
C03024,1572
C03024,1573
C03024,1577
C03024,1579
C03024,1580
C03024,199974
C03024,260293
C03024,284541
C03024,29785
C03024,57834
C03024,64816
C03024,66002
C03024,1582
C03024,1588
C03024,1595
C03024,1589
C03024,6713
C03024,126410
C03024,3162
C03024,3163
C03024,1586
C03024,1581
C03024,120227
C03024,10858
C03024,51302
C03024,9420
C03024,1557
C03024,1559
C03024,1576
C03024,4051
C03024,8529
C03024,285440
C03024,113612
C03024,5447
C03024,326625
C03028,102157402
C03028,122481
C03028,158067
C03028,203
C03028,204
C03028,205
C03028,221264
C03028,26289
C03028,79178
C03033,10720
C03033,10941
C03033,54490
